timestamp,type,accel_x,accel_y,accel_z,heart_rate,lat,lon,vel_x,vel_y,vel_z,dis_x,dis_y,dis_z,mag_x,mag_y,mag_z
2020-02-19 16:24:43.840000,A,252,-528,1028,,,,42.951557936000015,-64.60150300799995,63.67732431199998,366.6746289225599,-374.87474567424005,196.52476389951988,,,
2020-02-19 16:24:43.880000,A,220,-512,956,,,,43.037856456000014,-64.80234319999995,64.05233060799998,368.3926912399999,-377.45880579456,199.07185687199987,,,
2020-02-19 16:24:43.920000,A,204,-600,896,,,,43.117878720000014,-65.03770279999995,64.40380094399998,370.1142054982399,-380.05089952256003,201.63395009631986,,,
2020-02-19 16:24:43.960000,A,272,-604,1024,,,,43.224575072000015,-65.27463146399995,64.80548132799998,371.8389206470399,-382.65240763456,204.21010213407988,,,
2020-02-19 16:24:44,A,620,-488,1000,,,,43.46777999200001,-65.46605727199996,65.19774732799999,373.5679036499199,-385.26339289312,206.80232138719987,,,
2020-02-19 16:24:45,H,,,,101,,,,,,,,,,,
2020-02-19 16:24:45,M,,,,,,,,,,,,,346,-250,239
2020-02-19 16:24:44.040000,A,836,-436,996,,,,43.79571436800001,-65.63708524799996,65.58844426399999,375.3066148495999,-387.882035184,209.41023128031986,,,
2020-02-19 16:24:44.080000,A,468,-680,740,,,,43.97929485600001,-65.90382612799996,65.878721104,377.0584434243199,-390.50751859392,212.03376905087987,,,
2020-02-19 16:24:44.120000,A,228,-620,452,,,,44.06873150400001,-66.14703104799996,66.05602533599999,378.81761521855987,-393.14367163904,214.66891789503987,,,
2020-02-19 16:24:44.160000,A,180,-380,604,,,,44.13933938400001,-66.29609212799996,66.292954,380.58036447871984,-395.78955288096,217.31115890847985,,,
2020-02-19 16:24:44.200000,A,188,-460,616,,,,44.21308539200001,-66.47653448799996,66.534589856,382.34593805407985,-398.44139656608,219.96287706847986,,,
2020-02-19 16:24:44.240000,A,200,-664,628,,,,44.29153859200001,-66.73699911199995,66.780932904,384.1144614697599,-401.1004579456,222.62426066271985,,,
2020-02-19 16:24:44.280000,A,200,-680,812,,,,44.36999179200001,-67.00373999199995,67.099452896,385.8861230134399,-403.76993791008,225.29549797887984,,,
2020-02-19 16:24:44.320000,A,108,-576,936,,,,44.41235652000001,-67.22968520799995,67.466613872,387.6609226851199,-406.45008750976,227.97947609471984,,,
2020-02-19 16:24:44.360000,A,152,-600,1012,,,,44.47198095200001,-67.46504480799994,67.863587064,389.4374169459199,-409.13927491808,230.67814064959984,,,
2020-02-19 16:24:44.400000,A,108,-524,916,,,,44.51434568000001,-67.67059219199994,68.22290272000001,391.2162961839999,-411.8378767104,233.39268413215984,,,
